timestamp,band,millis,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,sysCal,gyroCal,accelCal,magCal,label
2026-03-01T21:03:29.651Z,FOOT,370923,-0.674,-0.109,-0.061,0.728,-3.520,-0.720,0.140,0.296,0.097,-0.158,3,3,3,3,Push ups
2026-03-01T21:03:29.652Z,FOOT,370943,-0.672,-0.111,-0.061,0.730,-4.470,-4.040,0.950,0.149,0.228,-0.364,3,3,3,3,Push ups
2026-03-01T21:03:29.662Z,ARM,219924,0.946,-0.167,0.048,0.272,-0.320,-0.110,1.460,-0.129,0.735,0.567,3,3,0,3,Push ups
2026-03-01T21:03:29.681Z,FOOT,370963,-0.671,-0.115,-0.066,0.729,-9.670,-2.370,-1.430,-0.196,0.708,-0.069,3,3,3,3,Push ups
2026-03-01T21:03:29.693Z,ARM,219944,0.945,-0.170,0.055,0.275,0.460,0.010,1.360,-0.059,0.764,0.125,3,3,0,3,Push ups
2026-03-01T21:03:29.693Z,ARM,219964,0.944,-0.172,0.062,0.274,1.150,0.430,1.320,-0.020,0.776,-0.060,3,3,0,3,Push ups
2026-03-01T21:03:29.711Z,FOOT,370983,-0.668,-0.120,-0.075,0.731,-8.250,-1.570,-1.500,-0.199,1.054,-0.539,3,3,3,3,Push ups
2026-03-01T21:03:29.712Z,FOOT,371003,-0.662,-0.127,-0.085,0.734,-5.880,-1.220,-1.330,-0.214,1.245,-0.753,3,3,3,3,Push ups
2026-03-01T21:03:29.723Z,ARM,219984,0.944,-0.174,0.069,0.270,1.430,0.800,1.220,0.085,0.831,-0.447,3,3,0,3,Push ups
2026-03-01T21:03:29.741Z,FOOT,371023,-0.655,-0.134,-0.096,0.737,-4.270,-0.490,-0.900,-0.272,1.392,-0.784,3,3,3,3,Push ups
2026-03-01T21:03:29.752Z,ARM,220004,0.945,-0.176,0.076,0.264,1.180,0.830,0.750,0.110,0.858,-0.529,3,3,0,3,Push ups
2026-03-01T21:03:29.771Z,FOOT,371043,-0.649,-0.142,-0.109,0.739,-2.310,-0.010,-0.770,-0.370,1.461,-0.597,3,3,3,3,Push ups
2026-03-01T21:03:29.771Z,FOOT,371063,-0.646,-0.150,-0.121,0.739,-1.660,0.980,-0.300,-0.383,1.572,-0.245,3,3,3,3,Push ups
2026-03-01T21:03:29.782Z,ARM,220024,0.946,-0.178,0.084,0.256,0.970,0.730,0.430,0.101,0.940,-0.720,3,3,0,3,Push ups
2026-03-01T21:03:29.783Z,ARM,220044,0.948,-0.180,0.092,0.247,1.230,0.680,0.320,0.075,1.014,-0.893,3,3,0,3,Push ups
2026-03-01T21:03:29.801Z,FOOT,371083,-0.643,-0.159,-0.134,0.737,-1.460,4.440,-1.470,-0.308,1.642,-0.146,3,3,3,3,Push ups
2026-03-01T21:03:29.812Z,ARM,220064,0.949,-0.183,0.100,0.235,1.590,0.820,0.040,0.071,1.050,-1.040,3,3,0,3,Push ups
2026-03-01T21:03:29.831Z,FOOT,371103,-0.636,-0.169,-0.145,0.739,-2.380,0.340,-0.060,-0.035,1.497,-0.754,3,3,3,3,Push ups
2026-03-01T21:03:29.831Z,FOOT,371123,-0.629,-0.179,-0.155,0.740,-3.030,2.700,-0.140,0.101,1.527,-0.783,3,3,3,3,Push ups
2026-03-01T21:03:29.842Z,ARM,220084,0.951,-0.186,0.108,0.223,1.740,0.930,0.090,0.079,1.070,-1.143,3,3,0,3,Push ups
2026-03-01T21:03:29.843Z,ARM,220104,0.952,-0.188,0.116,0.210,2.120,0.980,0.030,0.092,1.072,-1.238,3,3,0,3,Push ups
2026-03-01T21:03:29.861Z,FOOT,371143,-0.620,-0.190,-0.165,0.743,-3.010,2.920,0.440,0.170,1.583,-0.898,3,3,3,3,Push ups
2026-03-01T21:03:29.872Z,ARM,220124,0.954,-0.191,0.123,0.196,2.240,1.080,0.050,0.086,1.037,-1.313,3,3,0,3,Push ups
2026-03-01T21:03:29.891Z,FOOT,371163,-0.610,-0.202,-0.176,0.745,-5.310,3.110,0.820,0.267,1.823,-1.018,3,3,3,3,Push ups
2026-03-01T21:03:29.892Z,FOOT,371183,-0.599,-0.216,-0.187,0.748,-6.360,3.190,0.410,0.331,1.949,-1.169,3,3,3,3,Push ups
2026-03-01T21:03:29.904Z,ARM,220144,0.955,-0.194,0.130,0.181,2.040,1.140,-0.020,0.058,1.010,-1.350,3,3,0,3,Push ups
2026-03-01T21:03:29.904Z,ARM,220164,0.957,-0.196,0.135,0.166,2.030,1.220,0.030,0.012,0.996,-1.324,3,3,0,3,Push ups
2026-03-01T21:03:29.921Z,FOOT,371203,-0.581,-0.231,-0.200,0.754,-5.230,4.580,0.810,0.491,2.333,-1.746,3,3,3,3,Push ups
2026-03-01T21:03:29.933Z,ARM,220184,0.958,-0.199,0.142,0.152,2.150,1.320,0.190,0.010,0.984,-1.290,3,3,0,3,Push ups
2026-03-01T21:03:29.934Z,ARM,220204,0.960,-0.198,0.143,0.138,2.080,1.030,0.210,0.037,0.953,-1.263,3,3,0,3,Push ups
2026-03-01T21:03:29.951Z,FOOT,371223,-0.562,-0.249,-0.214,0.759,-3.320,5.060,1.860,0.601,2.497,-1.840,3,3,3,3,Push ups
2026-03-01T21:03:29.951Z,FOOT,371243,-0.540,-0.268,-0.228,0.765,-0.430,4.900,2.460,0.781,2.631,-2.030,3,3,3,3,Push ups
2026-03-01T21:03:29.962Z,ARM,220224,0.960,-0.200,0.150,0.124,1.990,0.910,0.400,0.023,0.922,-1.245,3,3,0,3,Push ups
2026-03-01T21:03:30.010Z,FOOT,371263,-0.517,-0.287,-0.240,0.770,1.380,5.110,2.070,0.849,2.556,-2.022,3,3,3,3,Push ups
2026-03-01T21:03:30.011Z,FOOT,371283,-0.493,-0.305,-0.252,0.775,4.790,4.560,2.730,0.930,2.457,-2.059,3,3,3,3,Push ups
2026-03-01T21:03:30.022Z,FOOT,371303,-0.471,-0.320,-0.260,0.780,6.560,5.160,2.090,0.954,1.942,-1.760,3,3,3,3,Push ups
2026-03-01T21:03:30.023Z,ARM,220244,0.960,-0.203,0.156,0.110,2.100,0.840,0.530,0.021,0.902,-1.264,3,3,0,3,Push ups
2026-03-01T21:03:30.023Z,ARM,220264,0.960,-0.206,0.161,0.097,2.130,0.960,0.620,0.014,0.868,-1.316,3,3,0,3,Push ups
2026-03-01T21:03:30.024Z,ARM,220284,0.961,-0.207,0.164,0.082,2.080,1.160,0.610,0.019,0.829,-1.347,3,3,0,3,Push ups
2026-03-01T21:03:30.041Z,FOOT,371323,-0.451,-0.334,-0.265,0.784,7.940,4.750,1.850,0.957,1.778,-1.607,3,3,3,3,Push ups
2026-03-01T21:03:30.052Z,ARM,220304,0.963,-0.205,0.163,0.067,1.870,1.430,0.740,0.048,0.796,-1.374,3,3,0,3,Push ups
2026-03-01T21:03:30.071Z,FOOT,371343,-0.433,-0.345,-0.269,0.788,8.960,4.460,2.670,0.980,1.367,-1.400,3,3,3,3,Push ups
2026-03-01T21:03:30.071Z,FOOT,371363,-0.418,-0.353,-0.269,0.793,9.090,3.850,3.160,1.090,0.651,-1.185,3,3,3,3,Push ups
2026-03-01T21:03:30.082Z,ARM,220324,0.962,-0.207,0.168,0.053,1.670,1.400,0.700,0.094,0.755,-1.340,3,3,0,3,Push ups
2026-03-01T21:03:30.082Z,ARM,220344,0.962,-0.208,0.172,0.039,1.590,1.310,0.820,0.135,0.729,-1.227,3,3,0,3,Push ups
2026-03-01T21:03:30.101Z,FOOT,371383,-0.403,-0.359,-0.266,0.799,8.910,3.930,3.330,1.155,0.405,-1.246,3,3,3,3,Push ups
2026-03-01T21:03:30.112Z,ARM,220364,0.962,-0.208,0.176,0.027,1.650,1.290,0.740,0.205,0.693,-1.128,3,3,0,3,Push ups
2026-03-01T21:03:30.132Z,FOOT,371403,-0.387,-0.360,-0.261,0.808,9.500,2.990,3.300,1.385,-0.153,-1.584,3,3,3,3,Push ups
2026-03-01T21:03:30.133Z,FOOT,371423,-0.368,-0.356,-0.253,0.821,8.740,2.050,3.120,1.563,-0.660,-1.863,3,3,3,3,Push ups
2026-03-01T21:03:30.143Z,ARM,220384,0.962,-0.206,0.178,0.015,1.690,1.250,0.620,0.268,0.641,-1.089,3,3,0,3,Push ups
2026-03-01T21:03:30.144Z,ARM,220404,0.963,-0.203,0.179,0.003,1.680,1.400,0.360,0.346,0.574,-1.033,3,3,0,3,Push ups
2026-03-01T21:03:30.161Z,FOOT,371443,-0.350,-0.350,-0.243,0.834,5.460,0.170,2.030,1.631,-0.935,-1.778,3,3,3,3,Push ups
2026-03-01T21:03:30.173Z,ARM,220424,0.963,-0.201,0.181,-0.008,1.490,1.620,-0.050,0.412,0.478,-0.949,3,3,0,3,Push ups
